npi,entity_type_code,replacement_npi,employer_identification_number,provider_organization_name,provider_last_name,provider_first_name,provider_middle_name,provider_name_prefix,provider_name_suffix,provider_credential_text,provider_other_organization_name,provider_other_organization_name_type_code,provider_other_last_name,provider_other_first_name,provider_other_middle_name,provider_other_name_prefix,provider_other_name_suffix,provider_other_credential_text,provider_other_last_name_type_code,provider_business_mailing_address_line1,provider_business_mailing_address_line2,provider_business_mailing_address_city,provider_business_mailing_address_state,provider_business_mailing_address_zip,provider_business_mailing_address_country_code,provider_business_mailing_address_phone,provider_business_mailing_address_fax,provider_business_practice_location_address_line1,provider_business_practice_location_address_line2,provider_business_practice_location_address_city,provider_business_practice_location_address_state,provider_business_practice_location_address_zip,provider_business_practice_location_address_country_code,provider_business_practice_location_address_phone,provider_business_practice_location_address_fax,provider_enumeration_date,last_update_date,npi_deactivation_reason_code,npi_deactivation_date,npi_reactivation_date,provider_gender_code,authorized_official_last_name,authorized_official_first_name,authorized_official_middle_name,authorized_official_title,authorized_official_phone,healthcare_provider_taxonomy_code_1,provider_license_number_1,provider_license_number_state_code_1,healthcare_provider_primary_taxonomy_switch_1,healthcare_provider_taxonomy_code_2,provider_license_number_2,provider_license_number_state_code_2,healthcare_provider_primary_taxonomy_switch_2,other_provider_identifier_1,other_provider_identifier_type_code_1,other_provider_identifier_state_1,other_provider_identifier_issuer_1,other_provider_identifier_2,other_provider_identifier_type_code_2,other_provider_identifier_state_2,other_provider_identifier_issuer_2,is_sole_proprietor,is_organization_subpart,parent_organization_lbn,parent_organization_tin,npi_certification_date
6832102196,1,,34-6129073,,Clark,James,J,,,DO PhD,,,,,,,,,,7149 York Ave,Suite 369,Yonkers,NY,10002,US,,,7149 York Ave,Suite 369,Yonkers,NY,10002,US,(646) 880-4219,(626) 644-8554,12/04/2022,09/13/2024,,,,,,,,,,207RN0300X,060NY796990,NY,Y,207Y00000X,,,N,"{""identifier"": ""060NY796990"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BM8541891"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,12/04/2022
0801849809,1,,,,Zhang,William,A,,,DO PhD,,,,,,,,,,652 Park Ave,,Bronx,NY,10003,US,(347) 340-6235,(213) 970-6036,652 Park Ave,,Bronx,NY,10003,US,(347) 340-6235,(213) 970-6036,09/29/2023,10/28/2024,,,,,,,,,,207X00000X,060NY509688,NY,Y,,,,,"{""identifier"": ""BM2850822"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,,,,Y,N,,,09/29/2023
3460605609,1,,,,Miller,Christopher,,,,DO,,,,,,,,,,8871 Fifth Ave,,Queens,NY,10003,US,917  887 7122,,8871 Fifth Ave,,Queens,NY,10003,US,917  887 7122,,01/19/2023,04/17/2025,,,,,,,,,,207ZP0000X,060NY359069,NY,Y,,,,,,,,,,,,,N,N,,,01/19/2023
8120546474,1,,,,Kumar,Ana,J,,,DO PhD,,,,,,,,,,2577 Hollywood Blvd,,Fresno,CA,93001,US,,,2577 Hollywood Blvd,,Fresno,CA,93001,US,(626) 549-5972,(646) 615-7257,11/21/2020,09/10/2024,,,,M,,,,,,208000000X,A14051,CA,Y,207RC0000X,,,N,"{""identifier"": ""A14051"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BM3138168"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,Y,N,,,11/21/2020
4498355398,1,,,,Chen,Sarah,,,,DO,,,,,,,,,,1491 Central Park West,,Syracuse,NY,11201,US,,,1491 Central Park West,,Syracuse,NY,11201,US,(917) 556-6019,,11/13/2018,05/07/2025,,,,M,,,,,,207P00000X,060NY165991,NY,Y,,,,,"{""identifier"": ""060NY165991"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,N,N,,,11/13/2018
1433952750,1,,,,Gonzalez,Linda,R,,,DO,,,,,,,,,,4834 Hollywood Blvd,,Sacramento,CA,94001,US,(917) 601-8935,(929) 631-1208,4834 Hollywood Blvd,,Sacramento,CA,94001,US,(917) 601-8935,(929) 631-1208,02/26/2017,01/10/2025,,,,M,,,,,,207X00000X,A70645,CA,Y,207RC0000X,,,N,"{""identifier"": ""A70645"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BF2104504"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,N,N,,,02/26/2017
9141686013,1,,,,Davis,Rajesh G,,,,MD,,,,,,,,,,4013 Hollywood Blvd,,San Francisco,CA,90002,US,818- 865-9928,,4013 Hollywood Blvd,,San Francisco,CA,90002,US,818- 865-9928,,04/29/2017,04/16/2025,,,,,,,,,,207R00000X,A21395,CA,Y,,,,,"{""identifier"": ""A21395"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BB5066077"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,N,N,,,04/29/2017
4778948967,1,,,,Ramirez,Ahmed G,L,,,MD PhD,,,,,,,,,,3528 Third Ave,,Brooklyn,NY,10002,US,(424) 396-2139,(646) 959-5934,3528 Third Ave,,Brooklyn,NY,10002,US,(424) 396-2139,(646) 959-5934,08/25/2016,07/22/2025,,,,,,,,,,207R00000X,060NY460663,NY,Y,,,,,"{""identifier"": ""BA3832174"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,,,,,N,,,08/25/2016
4067917668,1,,,,Robinson,Thomas K,J,,,MD PhD,,,,,,,,,,5821 Park Ave,,Buffalo,NY,10002,US,818 522 4483,(626) 519-5933,5821 Park Ave,,Buffalo,NY,10002,US,818 522 4483,(626) 519-5933,09/14/2017,10/12/2024,,,,M,,,,,,207R00000X,060NY821590,NY,Y,207R00000X,,,N,"{""identifier"": ""060NY821590"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BM7821267"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,N,,,09/14/2017
1221500140,1,,,,Chen,Joseph D,J,,,MD PhD,,,,,,,,,,7020 Pico Blvd,Suite 241,Oakland,CA,91001,US,(323) 457-1188,,7020 Pico Blvd,Suite 241,Oakland,CA,91001,US,(323) 457-1188,,08/13/2023,10/09/2024,,,,M,,,,,,207RC0000X,A21915,CA,Y,,,,,"{""identifier"": ""A21915"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BM3409346"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,,N,,,08/13/2023
8842163091,1,,,,Hernandez,Linda B,,Dr.,,DO PhD,,,,,,,,,,4316 York Ave,,Queens,NY,14201,US,,,4316 York Ave,,Queens,NY,142**,US,310- 219-2832,,12/02/2017,11/12/2024,,,,,,,,,,207U00000X,060NY412942,NY,Y,207P00000X,,,N,"{""identifier"": ""060NY412942"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BF4556965"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,N,,,12/02/2017
0159446337,1,,,,Shah,David H,,,,MD,,,,,,,,,,8728 Sunset Blvd,,San Francisco,CA,93001,US,(212) 802-4770,(917) 452-1322,8728 Sunset Blvd,,San Francisco,CA,93001,US,(212) 802-4770,(917) 452-1322,05/15/2023,04/28/2025,,,,M,,,,,,207RO0300X,A36365,CA,Y,207RN0300X,,,N,,,,,,,,,Y,N,,,05/15/2023
9994853209,1,,,,Shah,Dave,A,,,MD,,,,,,,,,,8728 Sunset Blvd,,San Francisco,CA,93001-4127,US,(212) 802-4770,,8728 Sunset Blvd,,San Francisco,CA,93001-4127,US,(212) 802-4770,,11/04/2020,03/28/2025,,,,F,,,,,,207RO0300X,A36365,CA,Y,207P00000X,,,N,"{""identifier"": ""A36365"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BF8980134"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,Y,N,,,11/04/2020
8953263898,1,,,,Williams,Mohammed A,,,,MD PhD,,,,,,,,,,3900 Lexington Ave,,Syracuse,NY,10004,US,(310) 946-1887,,3900 Lexington Ave,,Syracuse,NY,10004,US,(310) 946-1887,,03/07/2024,04/28/2025,,,,F,,,,,,207P00000X,060NY698782,NY,Y,,,,,"{""identifier"": ""BA9178451"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,,,,,N,,,03/07/2024
2199471133,1,,,,Gonzalez,Christopher N,R,,,DO PhD,,,,,,,,,,9017 Fifth Ave,,New York,NY,14201,US,,,3007 Lexington Ave,,Syracuse,NY,10004,US,2134718454,,01/01/2025,04/16/2025,,,,F,,,,,,207X00000X,060NY197793,NY,Y,,,,,"{""identifier"": ""060NY197793"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,N,N,,,01/01/2025
3379223417,1,,,,Brown,Christopher A,,,,MD,,,,,,,,,,937 Main St,,Santa Ana,CA,94001,US,,,937 Main Street,,Santa Ana,CA,94001,US,(424) 808-1651,(310) 989-9468,02/11/2024,03/22/2025,,,,M,,,,,,208000000X,A17455,CA,Y,,,,,"{""identifier"": ""A17455"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,,,,,N,N,,,02/11/2024
3469967336,1,,,,Lee,Priya D,L,,,DO,,,,,,,,,,2145 Columbus Ave,,Buffalo,NY,11203,US,(929) 270-5002,,2145 Columbus Ave,,Buffalo,NY,11203,US,(929) 270-5002,,02/01/2023,09/15/2024,,,,F,,,,,,207R00000X,060NY176066,NY,Y,,,,,"{""identifier"": ""060NY176066"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,N,N,,,02/01/2023
1677269607,1,,,,Smith,Susan R,,,,MD PhD,,,,,,,,,,1698 Sunset Blvd,,FRESNO,CA,90002,US,(718) 849-7939,(212) 640-2971,1698 Sunset Blvd,,FRESNO,CA,90002,US,(718) 849-7939,(212) 640-2971,03/25/2024,02/14/2025,,,,,,,,,,207L00000X,A30374,CA,Y,,,,,"{""identifier"": ""A30374"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BB5658481"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,N,N,,,03/25/2024
4376855079,1,,,,Lewis,William Q,,,,DO PhD,,,,,,,,,,1833 Fifth Ave,Suite 478,Queens,NY,14201,US,3236163532,(718) 520-1680,1833 Fifth Ave,Suite 478,Queens,NY,14201,US,3236163532,(718) 520-1680,07/23/2017,01/24/2025,,,,F,,,,,,207N00000X,060NY255287,NY,Y,,,,,"{""identifier"": ""060NY255287"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BA8687344"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,N,,,07/23/2017
9679352195,1,,,,Perez,Fatima W,,,,DO PhD,,,,,,,,,,7712 Hollywood Blvd,,San Jose,CA,93001,US,,,4066 Melrose Ave,,San Francisco,CA,90002,US,(626) 749-6425,,11/29/2018,01/17/2025,,,,M,,,,,,207Q00000X,A39831,CA,Y,,,,,"{""identifier"": ""A39831"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BB4620051"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,Y,N,,,11/29/2018
6263355642,1,,,,Ramirez,Karen H,,Prof.,,MD PhD,,,,,,,,,,5140 Rodeo Dr,,San Diego,CA,92001,US,(626) 618-6344,,5140 Rodeo Dr,,San Diego,CA,92001,US,(626) 618-6344,,01/03/2017,02/01/2025,,,,M,,,,,,207ZP0000X,A80575,CA,Y,207L00000X,,,N,"{""identifier"": ""A80575"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,,,,,Y,N,,,01/03/2017
4369709312,1,,,,Lopez,Jennifer O,,,,MD PhD,,,,,,,,,,7 Lexington Ave,,Buffalo,NY,10004,US,(626) 848-6491,,7 Lexington Ave,,Buffalo,NY,10004,US,(626) 848-6491,,03/25/2018,07/06/2025,,,,F,,,,,,207RP1001X,060NY786508,NY,Y,207RO0300X,,,N,"{""identifier"": ""060NY786508"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BA7838926"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,N,,,03/25/2018
0695560768,1,,71-3618628,,Thomas,Michael X,,,,DO PhD,,,,,,,,,,1194 Santa Monica Blvd,Suite 813,Oakland,CA,95001,US,(917) 324-8478,,1194 Santa Monica Blvd,Suite 813,Oakland,CA,95001,US,(917) 324-8478,,07/20/2018,08/15/2025,,,,,,,,,,207N00000X,A62383,CA,Y,207RO0300X,,,N,"{""identifier"": ""A62383"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BM9997668"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,,N,,,07/20/2018
7616453455,1,,76-4745951,,Thomas,Mike,,,,DO PhD,,,,,,,,,,1194 Santa Monica Blvd,Suite 813,Oakland,CA,95001,US,(917) 324-8478,(626) 397-8505,1194 Santa Monica Blvd,Suite 813,Oakland,CA,95001,US,(917) 324-8478,(626) 397-8505,05/01/2024,09/23/2024,,,,M,,,,,,207N00000X,A62383,CA,Y,,,,,"{""identifier"": ""A62383"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,,,,,,N,,,05/01/2024
4722398988,1,,,,Kumar,Wei Z,,,,DO PhD,,,,,,,,,,8977 Santa Monica Blvd,,SAN FRANCISCO,CA,93001,US,(929) 753-2320,,8977 Santa Monica Blvd,,SAN FRANCISCO,CA,93001,US,(929) 753-2320,,10/27/2018,01/18/2025,,,,F,,,,,,207RE0101X,A93579,CA,Y,207RO0300X,,,N,"{""identifier"": ""BF2732083"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,,,,,N,N,,,10/27/2018
3065031218,1,,,,Clark,David T,,,,DO PhD,,,,,,,,,,7634 Second Ave,,New York,NY,10004,US,(424) 425-8999,(323) 545-9051,7634 Second Ave,,New York,NY,10004,US,(424) 425-8999,(323) 545-9051,04/06/2019,08/15/2025,,,,,,,,,,207Y00000X,060NY907189,NY,Y,,,,,"{""identifier"": ""BM8540358"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,,,,N,N,,,04/06/2019
8041847245,1,,28-1272755,,Clark,Dave,,Prof.,,DO PhD,,,,,,,,,,7634 Second Ave,,New York,NY,10004,US,(424) 425-8999,,7634 Second Ave,,New York,NY,10004,US,(424) 425-8999,,04/08/2023,03/31/2025,,,,F,,,,,,207Y00000X,060NY907189,NY,Y,,,,,"{""identifier"": ""060NY907189"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,N,N,,,04/08/2023
2642364285,1,,,,Sanchez,Priya C,,,,DO,,,,,,,,,,2092 Pico Blvd,,LOS ANGELES,CA,92001,US,(929) 979-7211,,2092 Pico Blvd,,LOS ANGELES,CA,92001,US,(929) 979-7211,,09/20/2016,05/16/2025,,,,F,,,,,,207N00000X,A21003,CA,Y,,,,,"{""identifier"": ""A21003"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BM9088479"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,Y,N,,,09/20/2016
3190924875,1,,,,Thompson,Michael N,,,,DO,,,,,,,,,,660 Main St,,San Jose,CA,90004,US,(818) 935-2876,(212) 341-7143,660 Main St,,San Jose,CA,90004,US,(818) 935-2876,(212) 341-7143,06/14/2019,12/30/2024,,,,F,,,,,,207RN0300X,A41266,CA,Y,,,,,"{""identifier"": ""A41266"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BA3408827"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,,N,,,06/14/2019
2303911148,1,,,,Thompson,Mike,,,,DO,,,,,,,,,,660 Main St,,San Jose,CA,90004,US,(818) 935-2876,(310) 442-9526,660 Main St,,San Jose,CA,90004,US,(818) 935-2876,(310) 442-9526,11/26/2019,08/15/2025,,,,F,,,,,,207RN0300X,A41266,CA,Y,,,,,"{""identifier"": ""A41266"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BB9321087"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,Y,N,,,11/26/2019
9307417999,1,,,,Anderson,Susan,,,,MD,,,,,,,,,,4769 Park Ave,,Rochester,NY,10003,US,(626) 622-6146,,4769 Park Ave,,Rochester,NY,10003,US,(347) 623-7348,,11/17/2023,12/14/2024,,,,F,,,,,,207Q00000X,060NY826859,NY,Y,,,,,,,,,,,,,N,N,,,05/29/2023
2302340560,1,,,,Miller,Patricia,,,,DO PhD,,,,,,,,,,2543 Santa Monica Blvd,Suite 269,Sacramento,CA,92001,US,(818) 679-8399,,2543 Santa Monica Blvd,Suite 269,Sacramento,CA,92001,US,(718) 388-6888,,09/15/2024,09/30/2024,,,,F,,,,,,207N00000X,A77981,CA,Y,,,,,,,,,,,,,N,N,,,04/08/2019
6081239276,1,,,,Williams,Maria,,,,MD PhD,,,,,,,,,,8305 Broadway,,Rochester,NY,10002,US,(323) 766-5815,,8305 Broadway,,Rochester,NY,10002,US,(347) 697-1551,,01/17/2019,11/21/2024,,,,F,,,,,,207RE0101X,060NY938501,NY,Y,,,,,,,,,,,,,N,N,,,06/02/2023
0224824885,1,,,,Garcia,Linda,,,,MD PhD,,,,,,,,,,5292 Ventura Blvd,,Fresno,CA,90005,US,(213) 395-2155,,5292 Ventura Blvd,,Fresno,CA,90005,US,(917) 672-4845,,05/29/2020,07/25/2025,,,,F,,,,,,207RN0300X,A58102,CA,Y,,,,,,,,,,,,,N,N,,,02/14/2025
4193960613,1,,,,Jones,Joseph,,,,MD,,,,,,,,,,6231 Columbus Ave,,Yonkers,NY,14202,US,(212) 470-8441,,6231 Columbus Ave,,Yonkers,NY,14202,US,(718) 713-3033,,04/09/2016,07/12/2025,,,,M,,,,,,207R00000X,A51330,IL,Y,,,,,,,,,,,,,N,N,,,02/03/2016
3414131814,1,,,,Liu,Jennifer,,,,DO,,,,,,,,,,9179 Ventura Blvd,Suite 146,San Jose,CA,90005,US,(718) 775-2696,,9179 Ventura Blvd,Suite 146,San Jose,CA,90005,US,(347) 209-6600,,08/17/2024,09/10/2024,,,,M,,,,,,207RN0300X,A30522,TX,Y,,,,,,,,,,,,,N,N,,,01/22/2022
0940671489,1,,,,Davis,Rajesh,,,,DO PhD,,,,,,,,,,5109 Santa Monica Blvd,,Los Angeles,CA,94001,US,(310) 739-4484,,5109 Santa Monica Blvd,,Los Angeles,CA,94001,US,(718) 222-4242,,06/01/2024,04/21/2025,,,,F,,,,,,207Q00000X,A61082,IL,Y,,,,,,,,,,,,,N,N,,,07/17/2022
4033744990,1,,,,Patel,Mary,,,,DO,,,,,,,,,,7740 Pico Blvd,,Fresno,CA,90001,US,(424) 737-8369,,7740 Pico Blvd,,Fresno,CA,90001,US,(212) 818-4762,,10/27/2022,10/26/2024,,,,M,,,,,,207RP1001X,A39983,CA,Y,,,,,,,,,,,,,N,N,,,03/07/2021
6753180572,1,,,,Yang,Maria,,,,MD PhD,,,,,,,,,,4923 Wilshire Blvd,Suite 271,Los Angeles,CA,92001,US,(213) 447-2435,,4923 Wilshire Blvd,Suite 271,Los Angeles,CA,92001,US,(626) 237-2330,,04/16/2025,12/03/2024,,,,F,,,,,,207X00000X,060NY775290,NY,Y,,,,,,,,,,,,,N,N,,,11/11/2021
7486794861,1,,,,Clark,Charles,,,,MD,,,,,,,,,,6491 Broadway,Suite 387,Yonkers,NY,10005,US,(626) 851-9500,,6491 Broadway,Suite 387,Yonkers,NY,10005,US,(424) 478-9335,,10/05/2022,12/12/2024,,,,M,,,,,,207R00000X,A71249,CA,Y,,,,,,,,,,,,,N,N,,,06/15/2025
3759493306,1,,,,Thomas,Mohammed,,,,DO PhD,,,,,,,,,,7472 First Ave,,New York,NY,10002,US,(310) 740-2691,,7472 First Ave,,New York,NY,10002,US,(718) 275-8247,,05/24/2024,11/13/2024,,,,F,,,,,,207Q00000X,060NY972569,NY,Y,,,,,,,,,,,,,N,N,,,01/02/2025
9674333840,1,,,,Moore,Michael,,,,MD,,,,,,,,,,4696 Melrose Ave,,San Diego,CA,91001,US,(626) 778-7670,,4696 Melrose Ave,,San Diego,CA,91001,US,(818) 550-7128,,10/11/2023,05/08/2025,,,,M,,,,,,208000000X,A72920,CA,Y,,,,,,,,,,,,,N,N,,,11/19/2016
9926653613,1,,,,Johnson,Priya,,,,DO,,,,,,,,,,21 Broadway,,Buffalo,NY,14202,US,(818) 828-8825,,21 Broadway,,Buffalo,NY,14202,US,(626) 667-4856,,06/04/2024,01/13/2025,,,,M,,,,,,207ZP0000X,A84439,CA,Y,,,,,,,,,,,,,N,N,,,11/05/2015
5392768712,1,,,,Ramirez,Charles,,,,DO,,,,,,,,,,2495 Hollywood Blvd,,Sacramento,CA,94001,US,(347) 918-2281,,2495 Hollywood Blvd,,Sacramento,CA,94001,US,(917) 480-4289,,09/19/2016,07/01/2025,,,,F,,,,,,207RE0101X,A89817,TX,Y,,,,,,,,,,,,,N,N,,,03/18/2021
7921162503,1,,,,Williams,Elizabeth,,,,DO PhD,,,,,,,,,,9163 Wilshire Blvd,,Santa Ana,CA,90004,US,(213) 914-4079,,9163 Wilshire Blvd,,Santa Ana,CA,90004,US,(929) 968-5308,,03/07/2021,04/01/2025,,,,F,,,,,,207ZP0000X,060NY318760,NY,Y,,,,,,,,,,,,,N,N,,,05/25/2016
3934271866,1,,,,Sharma,Sarah,,,,DO PhD,,,,,,,,,,5369 Beverly Dr,,Santa Ana,CA,90001,US,(213) 965-3472,,5369 Beverly Dr,,Santa Ana,CA,90001,US,(929) 529-3066,,10/24/2018,10/05/2024,,,,M,,,,,,207RC0000X,060NY445261,NY,Y,,,,,,,,,,,,,N,N,,,04/28/2025
6161973846,1,,,,Lopez,Karen,,,,DO PhD,,,,,,,,,,1315 Fifth Ave,,New York,NY,10002,US,(347) 989-9425,,1315 Fifth Ave,,New York,NY,10002,US,(718) 342-2437,,12/31/2015,05/07/2025,,,,M,,,,,,207Q00000X,060NY149155,NY,Y,,,,,,,,,,,,,N,N,,,01/18/2018
7233104489,1,,,,Chen,Maria,,,,DO,,,,,,,,,,6152 Pico Blvd,,Los Angeles,CA,94001,US,(718) 705-8638,,6152 Pico Blvd,,Los Angeles,CA,94001,US,(626) 450-7761,,12/28/2015,03/01/2025,,,,F,,,,,,207RE0101X,A64917,CA,Y,,,,,,,,,,,,,N,N,,,10/20/2024
8641761306,1,,,,Rodriguez,Karen,,,,DO,,,,,,,,,,2289 Broadway,,Yonkers,NY,10004,US,(646) 394-7774,,2289 Broadway,,Yonkers,NY,10004,US,(347) 982-2906,,11/06/2017,10/16/2024,,,,F,,,,,,207RE0101X,060NY737063,NY,Y,,,,,,,,,,,,,N,N,,,11/30/2022
2391932521,1,,,,Kumar,Linda,,,,DO,,,,,,,,,,6781 First Ave,Suite 349,Yonkers,NY,10005,US,(323) 352-7591,,6781 First Ave,Suite 349,Yonkers,NY,10005,US,(310) 304-3864,,04/28/2021,10/29/2024,,,,M,,,,,,207U00000X,A70436,TX,Y,,,,,,,,,,,,,N,N,,,01/19/2019
8436868116,1,,,,Liu,Thomas,,,,MD PhD,,,,,,,,,,3032 Pico Blvd,Suite 800,Oakland,CA,90005,US,(718) 516-4646,,3032 Pico Blvd,Suite 800,Oakland,CA,90005,US,(917) 247-7980,,09/14/2022,08/21/2025,,,,M,,,,,,207X00000X,A52005,CA,Y,,,,,,,,,,,,,N,N,,,04/16/2019
8790259122,1,,,,Patel,Barbara,,,,MD,,,,,,,,,,9730 Main St,,Oakland,CA,90003,US,(212) 930-5365,,9730 Main St,,Oakland,CA,90003,US,(213) 441-8667,,09/14/2023,07/05/2025,,,,F,,,,,,207R00000X,A33406,TX,Y,,,,,,,,,,,,,N,N,,,06/19/2017
0295599977,1,,,,Sanchez,Jennifer,,,,MD,,,,,,,,,,5309 York Ave,,Buffalo,NY,10002,US,(310) 988-4725,,5309 York Ave,,Buffalo,NY,10002,US,(818) 666-4204,,11/04/2018,03/03/2025,,,,F,,,,,,207N00000X,A85873,CA,Y,,,,,,,,,,,,,N,N,,,01/18/2022
3670386252,1,,,,Thompson,Carlos,,,,MD,,,,,,,,,,7397 Melrose Ave,Suite 791,San Diego,CA,90002,US,(213) 868-8586,,7397 Melrose Ave,Suite 791,San Diego,CA,90002,US,(213) 306-2694,,10/17/2023,02/28/2025,,,,F,,,,,,207N00000X,A31019,IL,Y,,,,,,,,,,,,,N,N,,,04/16/2023
9248287322,1,,,,Johnson,Christopher,,,,MD,,,,,,,,,,6520 Hollywood Blvd,,Los Angeles,CA,94001,US,(718) 240-8728,,6520 Hollywood Blvd,,Los Angeles,CA,94001,US,(626) 933-9547,,09/15/2019,05/22/2025,,,,M,,,,,,207R00000X,A32513,IL,Y,,,,,,,,,,,,,N,N,,,06/14/2018
9708428744,1,,,,Anderson,Elizabeth,,,,DO PhD,,,,,,,,,,2447 Sunset Blvd,Suite 165,Los Angeles,CA,93001,US,(626) 271-8157,,2447 Sunset Blvd,Suite 165,Los Angeles,CA,93001,US,(626) 933-3624,,02/04/2020,10/24/2024,,,,F,,,,,,207L00000X,A37438,TX,Y,,,,,,,,,,,,,N,N,,,07/14/2018
1081948424,1,,,,Lee,Jennifer,,,,MD,,,,,,,,,,5792 Beverly Dr,Suite 472,San Diego,CA,90001,US,(646) 639-3833,,5792 Beverly Dr,Suite 472,San Diego,CA,90001,US,(917) 906-1780,,06/12/2025,05/18/2025,,,,F,,,,,,207U00000X,A11407,CA,Y,,,,,,,,,,,,,N,N,,,07/10/2020
2437539164,1,,,,Rodriguez,Robert,,,,DO,,,,,,,,,,8667 Park Ave,,New York,NY,10004,US,(424) 344-1493,,8667 Park Ave,,New York,NY,10004,US,(424) 314-7808,,08/20/2017,02/12/2025,,,,M,,,,,,207R00000X,A26248,TX,Y,,,,,,,,,,,,,N,N,,,11/09/2020
